ngvsID,RA,DEC,U_MAG_APCOR1,G_MAG_APCOR1,R_MAG_APCOR1,I_MAG_APCOR1,Z_MAG_APCOR1,U_MAG_APCOR2,G_MAG_APCOR2,R_MAG_APCOR2,I_MAG_APCOR2,Z_MAG_APCOR2,U_MAG_APCOR3,G_MAG_APCOR3,R_MAG_APCOR3,I_MAG_APCOR3,Z_MAG_APCOR3,U_MAG_APCOR4,G_MAG_APCOR4,R_MAG_APCOR4,I_MAG_APCOR4,Z_MAG_APCOR4,U_MAG_APCOR5,G_MAG_APCOR5,R_MAG_APCOR5,I_MAG_APCOR5,Z_MAG_APCOR5,U_MAG_APCOR6,G_MAG_APCOR6,R_MAG_APCOR6,I_MAG_APCOR6,Z_MAG_APCOR6,U_MAG_APCOR7,G_MAG_APCOR7,R_MAG_APCOR7,I_MAG_APCOR7,Z_MAG_APCOR7,U_MAGERR_APER1,G_MAGERR_APER1,R_MAGERR_APER1,I_MAGERR_APER1,Z_MAGERR_APER1,U_MAGERR_APER2,G_MAGERR_APER2,R_MAGERR_APER2,I_MAGERR_APER2,Z_MAGERR_APER2,U_MAGERR_APER3,G_MAGERR_APER3,R_MAGERR_APER3,I_MAGERR_APER3,Z_MAGERR_APER3,U_MAGERR_APER4,G_MAGERR_APER4,R_MAGERR_APER4,I_MAGERR_APER4,Z_MAGERR_APER4,U_MAGERR_APER5,G_MAGERR_APER5,R_MAGERR_APER5,I_MAGERR_APER5,Z_MAGERR_APER5,U_MAGERR_APER6,G_MAGERR_APER6,R_MAGERR_APER6,I_MAGERR_APER6,Z_MAGERR_APER6,U_MAGERR_APER7,G_MAGERR_APER7,R_MAGERR_APER7,I_MAGERR_APER7,Z_MAGERR_APER7,U_MAGERR_APER8,G_MAGERR_APER8,R_MAGERR_APER8,I_MAGERR_APER8,Z_MAGERR_APER8,U_FLUX_RADIUS,G_FLUX_RADIUS,R_FLUX_RADIUS,I_FLUX_RADIUS,Z_FLUX_RADIUS,U_FLAGS,G_FLAGS,R_FLAGS,I_FLAGS,Z_FLAGS,U_CLASS_STAR,G_CLASS_STAR,R_CLASS_STAR,I_CLASS_STAR,Z_CLASS_STAR,U_KRON_RADIUS,G_KRON_RADIUS,R_KRON_RADIUS,I_KRON_RADIUS,Z_KRON_RADIUS,U_PETRO_RADIUS,G_PETRO_RADIUS,R_PETRO_RADIUS,I_PETRO_RADIUS,Z_PETRO_RADIUS
NGVS-J124445.38+111416.2,191.1890644,11.237825,27.2133,25.5443,99.0,24.2213,23.9137,26.7863,25.5723,99.0,24.2476,23.9729,26.7499,25.5862,99.0,24.2562,23.9743,26.8878,25.5898,99.0,24.223,23.99,26.8897,25.5921,99.0,24.211,24.0257,26.7573,25.5855,99.0,24.2365,24.0611,26.1653,25.6217,24.612,24.1452,24.0364,0.5933,0.0691,0.1177,0.0589,0.1311,0.3343,0.0642,0.099,0.0566,0.1213,0.2963,0.0642,0.0905,0.0584,0.1169,0.3229,0.0667,0.0859,0.0601,0.1199,0.3234,0.0712,0.0861,0.0644,0.129,0.2911,0.076,0.0899,0.0716,0.1404,0.2491,0.1377,0.1477,0.1165,0.2243,0.2979,0.2769,0.3981,0.265,0.6,3.583,1.877,2.227,1.6,1.905,0,0,0,0,0,0.35,0.41,0.0,0.01,0.0,3.92,3.92,3.92,3.92,3.92,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.38+111500.8,191.1890936,11.2502354,30.2763,26.5804,99.0,99.0,24.9599,28.8464,26.6473,99.0,99.0,25.0179,28.1692,26.6482,99.0,99.0,25.0847,27.3546,26.6254,99.0,99.0,25.4592,26.8718,26.5927,99.0,99.0,25.7804,26.7555,26.5117,99.0,99.0,25.7506,28.807,26.5116,26.2658,99.0,24.9263,9.9932,0.1778,1.2717,0.3353,0.3438,2.2069,0.1699,0.8102,0.3053,0.3157,1.089,0.1687,0.6226,0.2924,0.3242,0.4945,0.1713,0.5757,0.275,0.462,0.3173,0.1772,0.4916,0.2645,0.6461,0.2904,0.1773,0.4741,0.2853,0.6642,2.827,0.3118,0.6763,99.0,0.5087,1.4351,99.0,99.0,99.0,1.0952,2.921,2.575,3.654,1.634,1.662,0,0,0,0,0,0.02,0.35,0.02,0.06,0.03,7.55,7.55,7.55,7.55,7.55,9.24,9.24,9.24,9.24,9.24
NGVS-J124445.38+111515.9,191.1890989,11.254405,27.8345,26.6607,99.0,28.3177,99.0,27.876,26.6833,99.0,27.2948,99.0,27.8761,26.7647,99.0,26.7884,99.0,28.057,26.7385,99.0,26.7391,99.0,28.057,26.6144,99.0,26.8545,99.0,27.8673,26.5493,99.0,26.7796,99.0,28.539,26.1314,99.0,27.0098,99.0,1.0523,0.1903,0.4235,2.4953,4.8241,0.9103,0.1764,0.4168,0.9194,2.1939,0.8334,0.1881,0.3391,0.593,2.7501,0.9449,0.1905,0.2993,0.6028,4.1455,0.9449,0.1813,0.2948,0.7278,6.6383,0.8067,0.1837,0.3004,0.7396,2.777,2.2104,0.2199,99.0,1.6256,99.0,99.0,99.0,99.0,99.0,99.0,2.482,1.913,2.351,2.557,3.172,0,0,0,0,0,0.35,0.35,0.02,0.02,0.02,7.37,7.37,7.37,7.37,7.37,7.92,7.92,7.92,7.92,7.92
NGVS-J124445.39+111316.4,191.1891401,11.2212086,26.2289,26.6705,99.0,26.1511,99.0,26.2453,26.6056,99.0,25.9296,99.0,26.1912,26.6238,99.0,25.8808,99.0,25.9976,26.5599,99.0,25.7162,99.0,25.8732,26.5173,99.0,25.757,99.0,25.782,26.5092,99.0,25.8875,99.0,25.7844,26.1746,26.0189,27.2405,99.0,0.2406,0.1904,0.4283,0.3386,0.6254,0.2047,0.1644,0.4303,0.2626,0.5469,0.1771,0.164,0.3462,0.256,0.4587,0.1439,0.1622,0.2979,0.2364,0.495,0.1272,0.165,0.2729,0.264,0.6187,0.1199,0.1777,0.2657,0.3268,0.6914,0.1757,0.2291,0.5395,2.0103,99.0,0.4799,0.4845,0.9702,0.8753,99.0,2.797,1.93,2.643,1.88,1.954,0,0,0,0,0,0.35,0.35,0.33,0.02,0.05,8.78,8.78,8.78,8.78,8.78,10.56,10.56,10.56,10.56,10.56
NGVS-J124445.39+111337.9,191.1891244,11.2271834,25.6847,25.4449,99.0,24.5823,24.3793,25.7237,25.4063,99.0,24.4588,24.3897,25.7583,25.3766,99.0,24.4228,24.3088,25.7148,25.294,99.0,24.4814,24.2821,25.6808,25.2381,99.0,24.5467,24.2898,25.6327,25.2305,99.0,24.5787,24.2488,25.5287,25.1842,25.2296,24.7351,24.0063,0.1468,0.0627,0.1451,0.0809,0.1997,0.1277,0.0554,0.1194,0.0687,0.1786,0.1193,0.0526,0.1072,0.0674,0.1578,0.111,0.051,0.1052,0.0762,0.1571,0.1071,0.0515,0.1082,0.0873,0.1641,0.1044,0.055,0.1145,0.098,0.1671,0.1391,0.0922,0.2611,0.2004,0.2184,0.2804,0.2651,99.0,9.6528,0.5236,3.001,2.301,2.087,1.664,2.422,2,2,2,2,2,0.35,0.47,0.01,0.0,0.0,3.7,3.7,3.7,3.7,3.7,5.28,5.28,5.28,5.28,5.28
NGVS-J124445.40+111107.8,191.1891856,11.1854919,24.7547,24.2873,99.0,23.9794,23.5504,24.7393,24.2585,99.0,23.8887,23.5069,24.6952,24.2101,99.0,23.8198,23.4257,24.6705,24.1657,99.0,23.778,23.3621,24.6478,24.1221,99.0,23.7256,23.3115,24.6394,24.0903,99.0,23.6795,23.276,24.6984,24.0196,23.5563,23.3889,23.3109,0.0644,0.0228,0.0484,0.0472,0.0939,0.0528,0.02,0.0393,0.0409,0.0793,0.0463,0.0188,0.0356,0.0393,0.0708,0.0434,0.0186,0.035,0.0401,0.0675,0.0424,0.019,0.0354,0.0414,0.067,0.0425,0.0197,0.0361,0.0431,0.0683,0.065,0.0318,0.0561,0.0582,0.115,0.1546,0.0638,0.1121,0.0874,0.3071,2.537,2.227,2.433,2.413,2.413,0,0,0,0,0,0.01,0.56,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,5.28
NGVS-J124445.40+111131.5,191.1891867,11.1920967,24.0841,23.1886,99.0,22.4983,22.3028,24.0839,23.1525,99.0,22.4469,22.2893,24.0727,23.1343,99.0,22.4075,22.2959,24.0488,23.1027,99.0,22.3728,22.294,24.0437,23.074,99.0,22.3439,22.2784,24.0406,23.049,99.0,22.3132,22.2514,23.9751,22.936,22.5004,22.2496,22.1589,0.0364,0.0094,0.0187,0.0133,0.0306,0.0302,0.0081,0.0159,0.0118,0.0265,0.0271,0.0077,0.0147,0.0114,0.0255,0.0253,0.0076,0.0143,0.0116,0.0257,0.0249,0.0077,0.0144,0.0121,0.0262,0.0251,0.008,0.0146,0.0127,0.0269,0.0338,0.012,0.0214,0.0206,0.04,0.0763,0.0233,0.0431,0.0407,0.0751,2.863,2.251,2.597,2.054,2.474,0,0,0,0,0,0.0,0.96,0.0,0.07,0.0,3.5,3.5,3.5,3.5,3.5,4.62,4.62,4.62,4.62,4.62
NGVS-J124445.40+111339.7,191.189165,11.2276943,99.0,26.8097,99.0,26.0293,99.0,99.0,26.6668,99.0,26.0217,99.0,99.0,26.5226,99.0,25.9105,99.0,99.0,26.3901,99.0,25.8177,99.0,99.0,26.3219,99.0,25.8282,99.0,99.0,26.2654,99.0,25.8672,99.0,99.0,26.3732,26.0087,26.617,99.0,99.0,0.2158,0.2676,0.3028,2.6273,99.0,0.1736,0.2164,0.2857,99.0,7.305,0.1494,0.2149,0.2631,99.0,1.4935,0.1384,0.2499,0.2589,99.0,1.2934,0.1383,0.3228,0.2829,99.0,2.2374,0.1416,0.4096,0.3198,99.0,99.0,0.2747,0.5345,1.1322,99.0,99.0,0.4075,99.0,99.0,99.0,0.0,2.372,1.878,1.282,0.0,0,0,0,0,0,0.02,0.35,0.02,0.02,0.04,0.0,7.79,7.79,7.79,0.0,0.0,9.9,9.9,9.9,0.0
NGVS-J124445.40+111405.4,191.189175,11.2348326,25.0168,25.065,99.0,23.8396,23.3508,24.9448,24.8936,99.0,23.638,23.2373,24.839,24.7162,99.0,23.4363,23.1333,24.7383,24.5342,99.0,23.274,23.0368,24.6464,24.3843,99.0,23.1287,22.9608,24.5553,24.2809,99.0,23.0147,22.8962,24.1595,23.8184,23.6173,22.6893,22.5506,0.0817,0.0451,0.0849,0.0419,0.0786,0.0637,0.0351,0.0669,0.0329,0.0622,0.0529,0.0294,0.0577,0.028,0.0543,0.0463,0.0259,0.0523,0.0256,0.0503,0.0424,0.024,0.0496,0.0242,0.0487,0.0396,0.0234,0.0483,0.0237,0.0484,0.0399,0.0265,0.0593,0.0307,0.0573,0.0601,0.0447,0.1074,0.0557,0.0917,4.506,3.78,3.452,3.182,3.248,2,2,2,2,2,0.08,0.0,0.0,0.0,0.0,4.16,4.16,4.16,4.16,4.16,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.40+111521.9,191.1891871,11.2560741,25.3155,23.5917,99.0,21.1767,20.6242,25.2716,23.52,99.0,21.0716,20.5604,25.1964,23.4155,99.0,20.9442,20.4736,25.112,23.3265,99.0,20.8464,20.3972,25.0365,23.2338,99.0,20.7514,20.3181,24.9478,23.1501,99.0,20.6719,20.2508,24.3335,22.6564,21.1687,20.2692,19.866,0.1071,0.013,0.01,0.0049,0.0074,0.0858,0.011,0.0081,0.0041,0.006,0.0729,0.0097,0.007,0.0036,0.0053,0.0648,0.0092,0.0064,0.0034,0.0049,0.0602,0.0089,0.0061,0.0033,0.0047,0.0564,0.0087,0.0059,0.0032,0.0046,0.0468,0.0093,0.0064,0.0036,0.005,0.0949,0.0144,0.0097,0.0053,0.0075,4.892,4.342,4.277,3.873,4.274,3,3,3,3,3,0.35,0.09,0.01,0.03,0.02,3.5,3.5,3.5,3.5,3.5,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.41+111505.3,191.1892203,11.2514661,27.2316,26.7128,99.0,26.944,27.4729,26.8692,26.6188,99.0,27.1124,27.2923,26.8531,26.5297,99.0,27.078,27.1082,26.7231,26.4458,99.0,26.9179,26.7314,26.5786,26.4071,99.0,26.8331,27.8842,26.4518,26.3398,99.0,26.6211,99.0,26.2534,26.2607,25.3505,25.8651,26.0304,0.6046,0.1994,3.1451,0.7046,3.4502,0.3624,0.1667,1.3155,0.779,2.5727,0.3257,0.1516,1.8759,0.7733,2.0861,0.2781,0.1459,1.467,0.7114,1.4938,0.2431,0.1499,0.811,0.7132,4.4915,0.2201,0.1517,0.5585,0.6396,99.0,0.2696,0.2475,0.2912,0.5663,1.4069,0.322,99.0,0.4896,1.011,0.5103,3.525,3.184,4.965,-0.235,2.42,0,0,0,0,0,0.35,0.35,0.35,0.35,0.06,8.08,8.08,8.08,8.08,8.08,7.92,7.92,7.92,7.92,7.92
NGVS-J124445.42+111006.1,191.1892701,11.1683559,26.9753,25.9718,99.0,25.3398,25.0645,27.1019,25.8893,99.0,25.3799,24.9182,27.2281,25.7859,99.0,25.3831,24.8602,27.1479,25.6833,99.0,25.3505,24.9461,26.87,25.5804,99.0,25.2669,24.8817,26.5962,25.5173,99.0,25.228,24.6697,26.3831,25.5367,24.5366,24.6069,24.0891,0.4748,0.1012,0.1839,0.1619,0.377,0.4431,0.085,0.1487,0.1577,0.2884,0.4566,0.0766,0.1344,0.1627,0.2634,0.4083,0.0724,0.1274,0.1681,0.2883,0.3165,0.0703,0.1272,0.1688,0.2828,0.2503,0.0713,0.128,0.1772,0.2452,0.3036,0.1274,0.1378,0.1779,0.2352,0.9445,0.3253,0.2581,1.8666,2.6455,3.883,2.337,3.955,4.205,4.609,0,0,0,0,0,0.35,0.35,0.0,0.02,0.01,5.38,5.38,5.38,5.38,5.38,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.42+111429.8,191.1892401,11.2416103,25.5979,25.8879,99.0,24.1488,23.132,25.5802,25.7565,99.0,23.9722,22.9923,25.5184,25.6198,99.0,23.8104,22.8813,25.4502,25.4363,99.0,23.642,22.803,25.3825,25.2787,99.0,23.5004,22.7382,25.2859,25.1498,99.0,23.3865,22.696,24.9301,24.7852,24.258,23.0957,22.5137,0.136,0.0936,0.1089,0.0549,0.0641,0.1122,0.0761,0.0862,0.0443,0.0499,0.0963,0.0659,0.0745,0.0389,0.043,0.0873,0.0581,0.0698,0.0356,0.0406,0.0816,0.0534,0.0685,0.0337,0.0396,0.0762,0.0512,0.0707,0.0331,0.0403,0.0803,0.064,0.1068,0.0445,0.0554,0.1728,0.1636,1.8946,0.0917,0.2227,3.626,3.427,2.781,3.062,2.852,0,0,0,0,0,0.35,0.35,0.0,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,5.28
NGVS-J124445.43+110909.5,191.1892955,11.1526318,26.9496,26.8569,99.0,99.0,99.0,26.926,26.8286,99.0,99.0,99.0,26.9121,26.7239,99.0,99.0,99.0,26.8616,26.7287,99.0,99.0,99.0,26.8142,26.7927,99.0,99.0,99.0,26.923,26.8291,99.0,99.0,99.0,26.7182,26.5863,99.0,99.0,99.0,0.4621,0.2257,99.0,0.6012,1.8761,0.3772,0.1998,99.0,0.4902,0.8668,0.3421,0.1802,99.0,0.4636,0.8739,0.3134,0.1877,99.0,0.451,1.2758,0.3006,0.2128,99.0,0.4241,1.3243,0.3376,0.2369,99.0,0.5431,2.0397,0.4129,0.3343,99.0,99.0,99.0,5.7928,0.3546,99.0,1.1509,0.8103,1.92,1.852,0.0,2.108,0.676,0,0,0,0,0,0.35,0.35,0.02,0.33,0.02,8.46,8.46,0.0,8.46,8.46,10.56,10.56,0.0,10.56,0.0
NGVS-J124445.45+110805.7,191.1893562,11.1349177,25.968,25.9256,99.0,24.6835,24.3372,25.8078,25.7565,99.0,24.5362,24.3292,25.6942,25.5962,99.0,24.368,24.2791,25.6529,25.4757,99.0,24.2261,24.2341,25.6365,25.3571,99.0,24.1124,24.1187,25.6103,25.2932,99.0,24.0446,23.9812,25.2285,25.2952,24.4418,24.0489,24.2929,0.1896,0.0971,0.1531,0.0893,0.1935,0.1372,0.0757,0.1225,0.0735,0.169,0.1131,0.0646,0.104,0.0646,0.155,0.1047,0.0601,0.097,0.0603,0.1503,0.1028,0.0574,0.0934,0.0588,0.1406,0.1021,0.0583,0.0917,0.0601,0.1307,0.1055,0.1023,0.1264,0.1067,0.2843,0.1947,0.2168,0.3133,0.2254,0.5984,3.168,2.643,2.778,2.423,2.666,0,0,0,0,0,0.35,0.35,0.01,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.45+111202.6,191.1893794,11.2007239,25.8179,25.4114,99.0,25.1289,24.7719,25.8108,25.3528,99.0,24.9689,24.8083,25.7595,25.2768,99.0,24.8023,24.8055,25.7409,25.1996,99.0,24.6757,24.7616,25.6644,25.1165,99.0,24.6492,24.7675,25.5969,25.0489,99.0,24.6794,24.8131,25.5646,24.8899,25.2354,24.2504,24.8633,0.1661,0.0611,0.1931,0.1333,0.2877,0.1377,0.0526,0.1749,0.1088,0.2617,0.1201,0.0484,0.1508,0.0957,0.2507,0.1136,0.0468,0.1385,0.0908,0.2439,0.1057,0.0462,0.1408,0.096,0.2551,0.101,0.0467,0.1525,0.1074,0.2806,0.1437,0.0704,0.2623,0.1282,0.4804,0.2083,0.1495,0.4665,0.2167,0.782,3.102,2.668,2.38,2.557,1.895,0,0,0,0,0,0.35,0.44,0.07,0.0,0.0,3.5,3.5,3.5,3.5,3.5,7.26,7.26,7.26,7.26,7.26
NGVS-J124445.46+110826.5,191.1894123,11.1406937,26.5779,26.0876,99.0,25.8683,25.587,26.2142,26.0309,99.0,25.8115,25.3858,25.997,25.9445,99.0,25.8813,25.1987,25.8105,25.8139,99.0,25.9695,25.0026,25.658,25.6957,99.0,25.999,24.8621,25.5184,25.5876,99.0,25.8082,24.7555,25.3407,25.3262,24.8349,25.8485,24.6241,0.3272,0.1117,0.4603,0.2611,0.6061,0.1985,0.0973,0.2983,0.2359,0.4472,0.1476,0.088,0.2122,0.2558,0.3587,0.1206,0.0817,0.1946,0.2972,0.3048,0.1044,0.0779,0.1851,0.3301,0.2778,0.0938,0.0762,0.1713,0.3028,0.2664,0.1166,0.105,0.1813,0.5581,0.3857,0.2724,0.2702,0.1877,99.0,0.3191,3.471,2.963,3.657,2.327,2.764,0,0,0,0,0,0.35,0.35,0.05,0.06,0.0,5.51,5.51,5.51,5.51,5.51,7.26,7.26,7.26,7.26,7.26
NGVS-J124445.46+111327.9,191.1894221,11.2244195,25.6612,24.6992,99.0,24.1105,23.9127,25.6412,24.725,99.0,24.1358,23.9629,25.6527,24.7513,99.0,24.1567,24.0152,25.6498,24.7706,99.0,24.1721,24.0912,25.6088,24.7758,99.0,24.1696,24.1838,25.5498,24.7716,99.0,24.174,24.1861,25.6546,24.762,24.9953,24.2989,24.3722,0.144,0.0326,0.0963,0.0531,0.1307,0.1179,0.0301,0.0813,0.051,0.1203,0.109,0.0303,0.0779,0.0532,0.1213,0.1044,0.0319,0.0818,0.0574,0.1317,0.1004,0.034,0.0894,0.0619,0.1491,0.0966,0.0363,0.0968,0.0675,0.1575,0.1559,0.0626,0.2102,0.134,0.3057,0.5873,0.1623,11.6711,0.182,99.0,3.108,1.735,1.798,1.44,1.705,3,3,3,3,3,0.35,0.65,0.0,0.0,0.0,3.58,3.58,3.58,3.58,3.58,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.47+110732.0,191.1894547,11.1255683,26.2665,25.5419,99.0,23.7245,23.1352,26.2577,25.5485,99.0,23.6319,23.0762,26.3352,25.4945,99.0,23.5158,23.0158,26.4609,25.4348,99.0,23.4356,22.9893,26.4896,25.3846,99.0,23.3835,22.9378,26.4524,25.3523,99.0,23.343,22.8574,25.9935,25.2632,23.7775,23.1962,22.5145,0.2481,0.0688,0.0969,0.0379,0.0648,0.206,0.0628,0.0736,0.0327,0.0539,0.2015,0.0588,0.0612,0.0299,0.0488,0.2185,0.0581,0.0574,0.0296,0.0483,0.2233,0.0588,0.0552,0.0304,0.0477,0.2199,0.0616,0.0543,0.0318,0.0468,0.2123,0.0992,0.0687,0.0488,0.0555,0.2013,0.2258,0.1535,0.1078,0.0947,4.408,2.338,3.226,2.393,3.246,0,0,0,0,0,0.35,0.42,0.0,0.0,0.0,5.1,5.1,5.1,5.1,5.1,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.47+110844.2,191.1894659,11.1456248,26.7577,26.7074,99.0,26.2436,25.9354,26.9665,26.5105,99.0,25.8053,25.4334,27.1341,26.457,99.0,25.5798,25.2225,27.2708,26.5095,99.0,25.4844,25.0767,27.1951,26.5323,99.0,25.461,25.1896,26.9211,26.5486,99.0,25.4293,25.5183,26.3582,26.0382,26.2408,25.5059,25.7537,0.3877,0.1969,99.0,0.3694,0.8383,0.3938,0.1503,2.253,0.2343,0.4666,0.4182,0.1408,1.1644,0.1946,0.3676,0.4575,0.1541,1.0884,0.1903,0.3259,0.4263,0.1677,1.2741,0.2018,0.3761,0.3374,0.1834,1.365,0.2135,0.5365,0.2966,0.202,0.6617,0.407,1.0906,0.2487,0.5219,0.3689,0.4972,99.0,3.848,2.207,4.415,2.123,1.802,0,0,0,0,0,0.35,0.35,0.29,0.02,0.02,6.8,6.8,6.8,6.8,6.8,9.24,9.24,9.24,9.24,9.24
NGVS-J124445.47+110905.4,191.1894789,11.1515087,25.8138,26.2438,99.0,25.1801,24.5988,25.858,26.2716,99.0,25.1936,24.5943,25.9063,26.1631,99.0,25.1274,24.6372,25.9539,26.1247,99.0,25.0171,24.5723,25.9196,26.0981,99.0,24.9445,24.5004,25.8442,26.0848,99.0,24.928,24.4908,25.5481,26.0389,25.6255,25.2498,24.3599,0.165,0.1295,0.2838,0.1401,0.2462,0.1422,0.1198,0.2345,0.1326,0.2138,0.1368,0.108,0.2113,0.129,0.2153,0.1367,0.108,0.2075,0.1235,0.2042,0.1327,0.1127,0.2014,0.1256,0.1995,0.126,0.12,0.2236,0.1348,0.2087,0.1408,0.2019,0.3754,0.3211,0.302,0.2067,0.2705,1.1621,0.3407,0.2551,3.462,2.227,2.569,1.902,3.148,0,0,0,0,0,0.35,0.35,0.02,0.05,0.0,6.15,6.15,6.15,6.15,6.15,6.6,6.6,6.6,6.6,6.6
NGVS-J124445.47+110913.0,191.1894632,11.1536032,25.8336,26.0313,99.0,25.0455,24.5837,25.8507,26.0646,99.0,24.9896,24.5939,25.8772,26.0482,99.0,24.9139,24.5192,25.8993,25.9401,99.0,24.8435,24.4588,25.8621,25.8607,99.0,24.8495,24.4649,25.8087,25.8475,99.0,24.902,24.4212,25.8984,25.7686,25.6826,25.4238,24.5206,0.1672,0.1063,0.2232,0.1233,0.2416,0.1427,0.1002,0.2086,0.1111,0.2159,0.133,0.0971,0.1824,0.1058,0.1927,0.1305,0.0915,0.1729,0.1057,0.1845,0.126,0.0907,0.1702,0.1152,0.1931,0.1219,0.0964,0.1689,0.1314,0.1953,0.1945,0.1577,0.3957,0.3771,0.3504,0.4251,0.4577,1.7901,99.0,14.1741,3.054,2.164,2.284,1.438,2.256,0,0,0,0,0,0.35,0.35,0.04,0.0,0.0,5.75,5.75,5.75,5.75,5.75,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.47+110920.0,191.1894782,11.1555421,27.0769,26.3755,99.0,25.8814,25.819,26.8362,26.3913,99.0,25.6648,26.3447,26.5891,26.3003,99.0,25.4168,26.6712,26.5577,26.2369,99.0,25.2868,26.2045,26.6168,26.1448,99.0,25.2318,25.7037,26.5893,25.9612,99.0,25.094,25.4905,25.8673,25.4812,24.4571,24.5538,24.3844,0.5224,0.1462,0.3795,0.2661,0.7561,0.3476,0.1338,0.2357,0.2042,1.0699,0.2558,0.1226,0.1764,0.1683,1.3996,0.2379,0.1197,0.1611,0.1581,0.9162,0.2519,0.1178,0.1481,0.1637,0.6042,0.2499,0.1072,0.1412,0.1571,0.5236,0.1896,0.1211,0.1282,0.1695,0.3092,0.2676,0.1491,0.1447,0.2435,0.1938,4.23,3.911,4.683,3.682,5.824,1,1,1,1,1,0.35,0.35,0.04,0.0,0.08,7.44,7.44,7.44,7.44,7.44,4.62,4.62,4.62,4.62,4.62
NGVS-J124445.47+111124.8,191.1894437,11.1902137,25.2805,25.3928,99.0,24.3153,23.7074,25.2124,25.2121,99.0,24.1319,23.616,25.1145,25.0072,99.0,23.9359,23.4805,25.0084,24.8358,99.0,23.7847,23.4063,24.9126,24.6998,99.0,23.6488,23.3567,24.8469,24.5878,99.0,23.5482,23.3074,24.5908,24.2275,23.6462,23.2344,23.1804,0.1026,0.0601,0.0875,0.0639,0.1086,0.0805,0.0465,0.07,0.051,0.0878,0.0672,0.038,0.0599,0.0437,0.0744,0.0587,0.0338,0.0545,0.0404,0.0703,0.0536,0.0318,0.0508,0.0386,0.0699,0.0512,0.0308,0.049,0.0383,0.0704,0.059,0.0385,0.0609,0.0505,0.1021,0.1265,0.0715,0.1229,0.1074,0.4076,3.658,3.569,3.456,2.954,2.713,0,0,0,0,0,0.35,0.0,0.0,0.0,0.0,4.11,4.11,4.11,4.11,4.11,5.94,5.94,5.94,5.94,5.94
NGVS-J124445.47+111315.4,191.189466,11.2209396,26.8128,26.8099,99.0,26.3073,28.0485,26.8868,26.7353,99.0,26.1434,27.5308,26.8807,26.6734,99.0,26.1116,26.75,26.7803,26.5925,99.0,26.2253,26.6236,26.5971,26.5888,99.0,26.1856,26.5859,26.606,26.5657,99.0,26.0285,26.5185,26.4267,26.3355,26.1677,24.9252,26.0115,0.4048,0.2137,99.0,0.3862,5.7758,0.3675,0.185,99.0,0.3193,3.2065,0.3317,0.1713,99.0,0.3156,1.4897,0.2946,0.1674,99.0,0.3779,1.3593,0.2461,0.176,4.8914,0.3909,1.3513,0.2545,0.1871,1.7554,0.3717,1.3517,0.3169,0.2655,0.6184,0.2384,1.3818,0.2815,0.2756,1.8369,0.3691,99.0,2.988,2.016,4.053,2.476,4.685,0,0,0,0,0,0.35,0.35,0.02,0.02,0.02,6.26,6.26,6.26,6.26,6.26,9.24,9.24,9.24,9.24,9.24
NGVS-J124445.48+111147.0,191.1894904,11.1963907,25.1524,25.4506,99.0,25.2839,24.461,25.0467,25.2906,99.0,25.1028,24.3727,24.962,25.1336,99.0,24.9681,24.4185,24.8783,24.9731,99.0,24.8606,24.3925,24.8192,24.842,99.0,24.7576,24.3834,24.7555,24.7319,99.0,24.6387,24.4303,24.5333,24.6632,25.3425,24.6161,24.4412,0.0912,0.0632,0.1766,0.1531,0.2158,0.0693,0.0499,0.1446,0.123,0.1756,0.0585,0.0425,0.1313,0.1112,0.1755,0.0522,0.0382,0.1227,0.1075,0.1738,0.0492,0.0361,0.1208,0.106,0.1792,0.0471,0.0351,0.1217,0.1035,0.1974,0.0559,0.0573,0.2896,0.1796,0.3259,0.0972,0.1566,99.0,0.5298,1.2965,3.292,2.735,2.144,2.634,2.054,0,0,0,0,0,0.35,0.06,0.01,0.0,0.0,3.5,3.5,3.5,3.5,3.5,5.28,5.28,5.28,5.28,5.28
